time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-0.0401232701412,-0.0453243557715,17.9958025893,6.19750680276,6.24192195452,0.0,0.327669779,-0.545860003782,4.94595209284,-0.0701869043911,0.000530122082221,0.0,428.04427970643127,427.77697601830084,427.82081223110237,427.99100474371136
2.880000000000002,-0.019623798952,-0.079833400083,18.2951715069,6.19336596306,6.24189120053,0.0,0.355627670554,-0.604825160373,5.0325684715,-0.066766835785,-0.00268423686438,0.0,456.9152423368979,456.6588891580536,456.5736207594386,456.84296902473426
2.940000000000002,0.00258253514654,-0.118025847434,18.6004127218,6.18943159846,6.24172993293,0.0,0.384577240743,-0.668621367358,5.14158248615,-0.0632866233252,-0.00269490804909,0.0,464.6129863081662,464.61220490645445,464.2590300084721,464.52907128149263
3.000000000000002,0.0266467797164,-0.160395775975,18.9150135863,6.18517267056,6.24157161975,0.0,0.417541085915,-0.744082624058,5.34410101754,-0.0944595060034,-0.00252607169752,0.0,493.59865596141697,493.61117208058135,493.76831790825577,491.4592103362989
3.0600000000000023,0.0524971787945,-0.206943962744,19.2371314649,6.1795561251,6.24246233463,0.0,0.444078201953,-0.80803194928,5.39284022783,-0.0919614941334,0.0367395861844,0.0,447.4190341311849,450.60503504741206,449.2352351205592,449.430465365811
3.1200000000000023,0.0799466538932,-0.257517719027,19.5629363639,6.17417383879,6.2443780162,0.0,0.470679398986,-0.87825677219,5.46687811107,-0.0855381702325,0.0199609014663,0.0,457.6739716561641,456.33669409684643,458.15163181689053,458.6556649111062
3.1800000000000024,0.108895402925,-0.312236306123,19.8915884907,6.16934827887,6.24532784787,0.0,0.49417109029,-0.94613277963,5.48799879244,-0.0717839103314,0.00592950977335,0.0,442.2947679799704,441.13735746430797,441.8052099130915,442.9326658585532
3.2400000000000024,0.139251972117,-0.371156498213,20.2218649063,6.16492136536,6.24601426501,0.0,0.517653692866,-1.01825703256,5.5209598575,-0.0781088490815,0.0206548540139,0.0,445.90439875262336,447.10582591215183,446.19306430371773,445.6720706741233
3.3000000000000025,0.171094746527,-0.434791945955,20.5566408141,6.16046819397,6.24779055671,0.0,0.543581849599,-1.10333247551,5.6375548703,-0.0674004886096,0.0432485996609,0.0,471.86630407036563,473.6077442878325,471.8005953370906,472.622784058924
3.3600000000000025,0.204242573906,-0.502895202513,20.8925162026,6.15623970194,6.24998001549,0.0,0.56116660804,-1.16713951609,5.5586004986,-0.0774639354976,0.0174203646707,0.0,412.1247295583143,409.83564294733225,412.1839406032086,411.28914765966783
3.4200000000000026,0.238517370187,-0.575287695378,21.2267106302,6.15238317697,6.25097627629,0.0,0.581223937935,-1.24630906746,5.58099600328,-0.0461041816911,0.0149203142266,0.0,444.18870387854673,443.98350956852886,443.0554630248168,445.62336592629913
3.4800000000000026,0.273914834018,-0.652247548745,21.5603496536,6.15025103622,6.25267817837,0.0,0.598578610439,-1.31924675836,5.54042621488,-0.0200567741044,0.0467884392562,0.0,423.0992839838492,425.83492559632174,422.68989842648205,424.9283626875643
3.5400000000000027,0.3103749871,-0.733866202477,21.8934054104,6.14877117207,6.25597803561,0.0,0.616467553573,-1.40149129245,5.56126642916,-0.0359952071436,0.0677492902122,0.0,442.72027683103374,444.4438461509079,444.82548330651446,443.51798847204674
3.6000000000000028,0.347749381325,-0.819981492777,22.2242325193,6.14714268373,6.26035853164,0.0,0.629035879342,-1.46923030314,5.46671008139,-0.0136116643301,0.0818613868296,0.0,405.95423189421206,407.22344016173554,404.01426273361903,406.02748408535376
3.660000000000003,0.385928240309,-0.910931387457,22.5548233251,6.14654710938,6.26592490413,0.0,0.643039535999,-1.5624620606,5.55251147303,-0.00342079487141,0.10861742823,0.0,462.618345611293,464.7272800745114,463.1989455337351,463.9999369279898
3.720000000000003,0.42480973913,-1.00735316978,22.8895675041,6.1466311529,6.27291249456,0.0,0.652343991707,-1.65158757845,5.60532971426,0.00962594665398,0.128753348837,0.0,453.42457383092744,455.0512278652659,454.0847361604661,455.1303178127723
3.780000000000003,0.464097230344,-1.10897472227,23.2263931793,6.14688800125,6.28117863456,0.0,0.656497747237,-1.73577226151,5.6220847597,-0.00943923342805,0.151479370449,0.0,442.10777294027287,443.9939125835497,445.0633629428478,443.499860957538
3.840000000000003,0.503476805665,-1.21625983808,23.5686495728,6.14583849775,0.00738792728547,0.0,0.655099902948,-1.84038810982,5.78557497196,-0.0429567140116,0.165192391714,0.0,487.18251608009416,488.2275994545592,490.49391118152,487.99794331033775
3.900000000000003,0.542578765982,-1.32946236789,23.9178420076,6.14320403872,0.0173297949112,0.0,0.647312140427,-1.93325415488,5.85372560599,-0.0458801714964,0.166688566222,0.0,461.9418250596656,462.08488354724784,461.8627635497882,461.63108270460367
3.960000000000003,0.581018979555,-1.44824207229,24.2707420228,6.13993056948,0.0276164656734,0.0,0.633040608956,-2.02632400499,5.90920676009,-0.0840319436409,0.179562905191,0.0,458.47588125232784,459.52484782033747,460.3393564740378,457.307433824864
4.020000000000002,0.618364229257,-1.57283770936,24.6280236944,6.13440557412,0.0384998510315,0.0,0.610700786257,-2.12732666876,5.99952165925,-0.117507674133,0.184808815727,0.0,470.93569441071946,471.3711077545809,471.00136243887357,468.3974463687397
